key	requires_effect_enabling	icon_name	overpower_option	type	video	uniqueness	is_unit_upgrade	is_hidden_in_ui	source_type	superseded_abilities_set	is_hidden_in_ui_for_enemy
jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__-21	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monstrous__-21	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-21	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-21	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_global__-20	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_characters__-20	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-20	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__-20	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monstrous__-20	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-20	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-20	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_global__-19	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_characters__-19	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-19	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__-19	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monstrous__-19	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-19	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-19	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_global__-18	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_characters__-18	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-18	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__-18	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monstrous__-18	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-18	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-18	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_global__-17	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_characters__-17	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-17	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__-17	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monstrous__-17	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-17	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-17	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_global__-16	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_characters__-16	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-16	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__-16	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monstrous__-16	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-16	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-16	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_global__-15	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_characters__-15	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-15	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__-15	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monstrous__-15	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-15	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-15	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_global__-14	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_characters__-14	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-14	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__-14	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monstrous__-14	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-14	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-14	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_global__-13	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_characters__-13	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-13	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__-13	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monstrous__-13	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-13	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-13	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_global__-12	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_characters__-12	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-12	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__-12	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monstrous__-12	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-12	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-12	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_global__-11	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_characters__-11	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-11	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__-11	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monstrous__-11	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-11	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-11	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_global__-10	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_characters__-10	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-10	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__-10	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monstrous__-10	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-10	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-10	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_global__-9	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_characters__-9	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-9	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__-9	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monstrous__-9	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-9	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-9	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_global__-8	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_characters__-8	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-8	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__-8	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monstrous__-8	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-8	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-8	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_global__-7	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_characters__-7	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_artillery_war_machines__-7	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_single_entities__-7	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_monstrous__-7	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_cavalry_chariots__-7	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_infantry__-7	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
jar_adjustable_missiles__ability__acc__jar_unit_set_global__-6	false	jar_accuracy		wh_type_hex		wh_main_anc_group_common	false	true	passive		false
